period,org_code,type,attendances,breaches,admissions
2018-06-01,RLQ,other,439,0,0
2018-06-01,REM,1,7683,1894,3399
2018-06-01,REM,other,6800,1,0
2018-06-01,RCF,1,4889,390,1383
2018-06-01,RCF,2,627,0,0
2018-06-01,RCF,other,227,0,0
2018-06-01,RBS,1,5046,223,956
2018-06-01,RFF,1,7901,362,2042
2018-06-01,RXL,1,6439,2449,2354
2018-06-01,RXL,other,11740,18,0
2018-06-01,RMC,1,9057,1400,2143
2018-06-01,RMC,other,960,15,39
2018-06-01,RAE,1,10614,1760,3664
2018-06-01,RAE,other,1127,6,111
2018-06-01,NNF09,other,2567,12,0
2018-06-01,RY2,other,12349,171,0
2018-06-01,RWY,1,12882,673,2777
2018-06-01,RLN,1,8300,1262,2736
2018-06-01,RLN,2,2456,85,26
2018-06-01,RLN,other,2911,24,0
2018-06-01,RJR,1,6202,1106,1694
2018-06-01,RJR,other,645,1,0
2018-06-01,RXP,1,11067,1857,3523
2018-06-01,RXP,other,7481,0,0
2018-06-01,RP5,1,11565,765,3006
2018-06-01,RP5,other,3294,0,310
2018-06-01,Y01231,other,2647,10,0
2018-06-01,Y01069,other,3313,0,0
2018-06-01,RJN,1,3983,179,902
2018-06-01,RJN,other,252,0,0
2018-06-01,RXR,1,9561,2315,3209
2018-06-01,RXR,other,7810,193,31
2018-06-01,NNF94,other,2358,2,0
2018-06-01,RR7,1,7703,353,1646
2018-06-01,RR7,other,2410,0,0
2018-06-01,RCD,1,4381,257,887
2018-06-01,RCD,other,785,0,0
2018-06-01,RWA,1,11437,1794,2985
2018-06-01,RV9,other,775,0,0
2018-06-01,RXN,1,6252,1703,2001
2018-06-01,RXN,other,7415,277,364
2018-06-01,RR8,1,16795,2044,5068
2018-06-01,RR8,other,3753,2,0
2018-06-01,RY1,other,2238,0,0
2018-06-01,REP,2,1120,13,87
2018-06-01,R0A,1,21200,3559,6532
2018-06-01,R0A,2,3356,15,180
2018-06-01,R0A,other,9514,42,166
2018-06-01,RBT,1,5820,1458,2203
2018-06-01,RBT,other,2280,23,0
2018-06-01,RXF,1,18118,2286,4000
2018-06-01,RXF,other,3697,38,149
2018-06-01,Y02532,other,1728,0,0
2018-06-01,Y03645,other,438,0,0
2018-06-01,RNL,1,8215,861,2006
2018-06-01,RNL,other,2034,3,0
2018-06-01,RVW,1,3492,266,1404
2018-06-01,RVW,other,10560,7,680
2018-06-01,RTV,other,1640,9,0
2018-06-01,NLO01,other,4224,108,0
2018-06-01,RJL,1,12238,1461,2791
2018-06-01,RTF,1,8636,361,3938
2018-06-01,RTF,other,8974,56,26
2018-06-01,Y02572,other,723,0,0
2018-06-01,Y02533,other,277,0,0
2018-06-01,RW6,1,22822,3067,6041
2018-06-01,RW6,other,9878,129,108
2018-06-01,RT2,other,3529,0,0
2018-06-01,AC008,other,1345,2,0
2018-06-01,RQ6,1,7737,2448,2390
2018-06-01,RQ6,2,1952,12,45
2018-06-01,RQ6,other,10161,0,0
2018-06-01,RM3,1,8489,822,2480
2018-06-01,RM3,other,555,0,0
2018-06-01,AXT02,other,3656,0,0
2018-06-01,RCU,1,4890,82,551
2018-06-01,RCU,other,70,0,0
2018-06-01,RHQ,1,9091,1911,2751
2018-06-01,RHQ,2,1141,0,0
2018-06-01,RHQ,other,7438,0,0
2018-06-01,NQT5F,other,1992,11,0
2018-06-01,RTR,1,11011,427,2306
2018-06-01,RTR,other,2147,0,8
2018-06-01,RE9,1,5310,198,1147
2018-06-01,RE9,other,414,0,0
2018-06-01,RVY,1,6782,864,2272
2018-06-01,RVY,other,2997,25,0
2018-06-01,RBN,1,9674,2062,4515
2018-06-01,RWJ,1,7553,1307,2812
2018-06-01,RWJ,other,1008,0,0
2018-06-01,RMP,1,7195,824,1847
2018-06-01,RMP,other,5005,0,0
2018-06-01,RTD,1,9757,751,2252
2018-06-01,RTD,2,1927,88,28
2018-06-01,RTD,other,8015,4,1
2018-06-01,RFR,1,8407,665,1491
2018-06-01,NNF76,other,3205,0,0
2018-06-01,RTX,1,7999,966,2041
2018-06-01,RTX,2,94,0,0
2018-06-01,RTX,other,2202,60,96
2018-06-01,RWW,1,6929,1032,2337
2018-06-01,RWW,other,3044,12,0
2018-06-01,RY7,other,4674,21,0
2018-06-01,RBL,1,7802,1810,2355
2018-06-01,RBL,other,3136,2,0
2018-06-01,AJN,other,504,0,0
2018-06-01,RRF,1,7374,415,2635
2018-06-01,RRF,other,650,0,0
2018-06-01,RCB,1,9697,1653,3646
2018-06-01,RCB,other,7545,69,0
2018-06-01,RTK,1,8335,1493,2099
2018-06-01,RTK,other,296,1,11
2018-06-01,NTV0B,other,3661,0,0
2018-06-01,NQT10,other,3596,0,0
2018-06-01,RWX,other,2574,0,0
2018-06-01,Y04538,other,3577,0,0
2018-06-01,RXH,1,13343,2042,3370
2018-06-01,RXH,2,1119,19,20
2018-06-01,Y02676,other,1695,2,0
2018-06-01,RXQ,1,6450,1086,2908
2018-06-01,RXQ,2,1216,0,973
2018-06-01,RXQ,other,5106,53,0
2018-06-01,RN7,1,9069,989,2669
2018-06-01,RN7,other,2052,4,0
2018-06-01,Y00751,other,4354,12,0
2018-06-01,RVV,1,13970,3144,4182
2018-06-01,RVV,other,4091,7,345
2018-06-01,RXC,1,10348,459,3131
2018-06-01,RXC,other,426,0,0
2018-06-01,Y02816,other,1406,0,0
2018-06-01,NDJ,other,1636,0,0
2018-06-01,RDU,1,20796,2093,6511
2018-06-01,RN5,1,9759,1545,2291
2018-06-01,RN5,other,1131,26,0
2018-06-01,NDA57,other,667,4,0
2018-06-01,Y03051,other,1893,0,0
2018-06-01,R1F,1,4151,965,874
2018-06-01,R1F,other,114,0,0
2018-06-01,RYY,other,7402,33,0
2018-06-01,RWF,1,13013,945,4043
2018-06-01,RWF,other,2356,6,0
2018-06-01,RPA,1,7798,2011,2192
2018-06-01,RPA,other,2591,2,0
2018-06-01,RNU,other,3334,72,0
2018-06-01,RTH,1,11429,1189,3141
2018-06-01,RTH,2,1426,0,86
2018-06-01,RTH,other,499,2,13
2018-06-01,RHU,1,9960,2335,3363
2018-06-01,RHU,2,787,2,0
2018-06-01,RHU,other,2295,3,1
2018-06-01,RPC,other,1044,8,21
2018-06-01,RHW,1,9313,378,2865
2018-06-01,RHW,2,1523,30,5
2018-06-01,RHW,other,944,0,0
2018-06-01,RA2,1,6344,225,2197
2018-06-01,NTP11,other,4753,8,0
2018-06-01,RW1,other,867,0,2
2018-06-01,NTPAD,other,4919,34,0
2018-06-01,RTP,1,8044,254,2464
2018-06-01,RTP,other,644,0,0
2018-06-01,RDR,other,10676,68,5
2018-06-01,RHM,1,8656,820,3087
2018-06-01,RHM,2,1510,71,14
2018-06-01,RHM,other,2651,4,7
2018-06-01,RYR,1,12284,565,3651
2018-06-01,G82071,other,2948,0,0
2018-06-01,NTV0W,other,3688,17,0
2018-06-01,NLW,other,4988,2,0
2018-06-01,NLT02,other,1542,0,0
2018-06-01,RBD,1,4201,308,1295
2018-06-01,RBD,other,5045,1,0
2018-06-01,DD401,other,1379,2,0
2018-06-01,R1J,other,7219,105,1
2018-06-01,RTE,1,12532,836,3703
2018-06-01,RN3,1,6867,923,2165
2018-06-01,RN3,other,4771,129,0
2018-06-01,RVJ,1,7747,988,2513
2018-06-01,RBZ,1,4108,795,1071
2018-06-01,RBZ,other,1134,0,0
2018-06-01,L83087,other,171,0,0
2018-06-01,NQT5H,other,839,5,0
2018-06-01,RD3,1,5944,1002,1695
2018-06-01,RD3,other,2112,1,0
2018-06-01,REF,1,6621,1224,2663
2018-06-01,REF,other,13183,83,31
2018-06-01,RH8,1,7590,778,1865
2018-06-01,RH8,other,4385,2,0
2018-06-01,RD1,1,6366,1038,2350
2018-06-01,RD1,other,970,2,26
2018-06-01,RNZ,1,4273,373,1189
2018-06-01,RNZ,2,286,0,0
2018-06-01,Y02666,other,1566,0,0
2018-06-01,RH5,other,8741,52,0
2018-06-01,RYF,other,1663,9,0
2018-06-01,RBA,1,6401,464,2074
2018-06-01,AAH,other,265,0,0
2018-06-01,RDZ,1,6770,308,1814
2018-06-01,RDZ,2,1405,1,9
2018-06-01,RDZ,other,340,0,0
2018-06-01,RA9,1,6599,926,2479
2018-06-01,RA9,other,3613,1,0
2018-06-01,RA7,1,9385,764,2818
2018-06-01,RA7,2,1921,45,7
2018-06-01,RK9,1,8672,1276,2983
2018-06-01,RK9,2,235,0,0
2018-06-01,RK9,other,4641,51,0
2018-06-01,Y02584,other,562,0,0
2018-06-01,RA3,1,4297,234,1035
2018-06-01,AXG,other,3468,71,0
2018-06-01,NLX24,other,1847,0,0
2018-06-01,RA4,1,4624,68,1341
2018-05-01,RF4,1,21582,3940,5258
2018-05-01,RF4,2,717,0,0
2018-05-01,RF4,other,2619,10,0
2018-05-01,R1H,1,28102,5196,8134
2018-05-01,R1H,2,844,5,0
2018-05-01,R1H,other,13940,138,0
2018-05-01,AD913,other,4651,0,0
2018-05-01,E84069,other,1790,0,0
2018-05-01,RYX,other,19270,156,0
2018-05-01,RQM,1,18745,1130,4013
2018-05-01,RQM,other,9030,68,0
2018-05-01,RJ6,1,6742,2018,1852
2018-05-01,RJ6,other,11108,88,0
2018-05-01,Y02696,other,1229,0,0
2018-05-01,RVR,1,13029,954,3396
2018-05-01,RVR,2,505,0,6
2018-05-01,RVR,other,1111,0,0
2018-05-01,RJ1,1,13813,2462,3436
2018-05-01,RJ1,2,867,0,0
2018-05-01,RJ1,other,3185,24,0
2018-05-01,Y03082,other,4044,172,0
2018-05-01,RQX,1,10988,586,1670
2018-05-01,RY9,other,5112,2,0
2018-05-01,RYJ,1,10149,3155,3294
2018-05-01,RYJ,2,4313,41,10
2018-05-01,RYJ,other,10833,83,0
2018-05-01,RJZ,1,16701,4528,4552
2018-05-01,RJZ,other,7607,375,0
2018-05-01,Y02973,other,820,0,0
2018-05-01,RAX,1,9578,878,2274
2018-05-01,RAX,2,1203,0,0
2018-05-01,RJ2,1,13259,2125,4561
2018-05-01,RJ2,other,12458,411,0
2018-05-01,R1K,1,12031,3398,5963
2018-05-01,R1K,other,17395,246,0
2018-05-01,RP6,2,8007,204,11
2018-05-01,RAT,other,5540,20,0
2018-05-01,RAP,1,8486,2058,2647
2018-05-01,RAP,2,431,1,0
2018-05-01,RAP,other,6471,225,0
2018-05-01,RAL,1,20604,2507,4459
2018-05-01,RAL,other,3565,0,0
2018-05-01,Y03047,other,1787,0,0
2018-05-01,RJ7,1,13625,1011,4007
2018-05-01,RJ7,other,1485,0,0
2018-05-01,F84747,other,2500,0,0
2018-05-01,RAS,1,5472,2616,1895
2018-05-01,RAS,other,8849,177,0
2018-05-01,Y03094,other,3268,0,0
2018-05-01,Y03218,other,3402,0,0
2018-05-01,E84068,other,3154,0,0
2018-05-01,Y02692,other,3665,0,0
2018-05-01,RRV,1,12138,1665,2008
2018-05-01,Y02147,other,10302,0,0
2018-05-01,RKE,1,9229,1073,1466
2018-05-01,NL7,other,5827,0,0
2018-05-01,8J094,other,3048,0,0
2018-05-01,RDD,1,13381,1654,3307
2018-05-01,RC1,1,6891,582,2034
2018-05-01,RC1,other,143,0,0
2018-05-01,M85813,other,3229,0,0
2018-05-01,RQ3,1,5154,251,1104
2018-05-01,RJF,1,5897,518,1842
2018-05-01,RJF,other,4960,1,3
2018-05-01,RGT,1,10313,1565,2808
2018-05-01,RGT,other,3605,3,19
2018-05-01,RFS,1,5871,286,1922
2018-05-01,RFS,other,1704,0,0
2018-05-01,NQ108,other,2995,1,0
2018-05-01,RDE,1,8812,339,2574
2018-05-01,RDE,other,5469,17,0
2018-05-01,Y03571,other,6300,2,0
2018-05-01,RTG,1,11898,2040,3537
2018-05-01,RTG,other,5030,12,115
2018-05-01,RY8,other,6807,0,0
2018-05-01,NNJ,other,1902,5,0
2018-05-01,RWH,1,9423,1450,3077
2018-05-01,RWH,other,4614,3,0
2018-05-01,Y03007,other,2519,0,0
2018-05-01,NQ106,other,710,0,0
2018-05-01,RLT,1,7359,543,1356
2018-05-01,NEH06,other,2172,2,0
2018-05-01,RR1,1,21213,3870,7052
2018-05-01,RR1,other,3793,35,1223
2018-05-01,RY4,other,1026,17,0
2018-05-01,RGQ,1,7443,717,1990
2018-05-01,RGQ,other,1189,0,159
2018-05-01,RGP,1,5942,473,1500
2018-05-01,RGP,other,1179,0,0
2018-05-01,RNQ,1,7701,931,2666
2018-05-01,C82038,other,258,0,0
2018-05-01,RY5,other,11706,224,3
2018-05-01,NJS05,other,4465,116,0
2018-05-01,RC9,1,9241,199,2646
2018-05-01,RC9,other,3585,0,0
2018-05-01,C82009,other,338,0,0
2018-05-01,NLO11,other,680,4,0
2018-05-01,NLO09,other,570,17,0
2018-05-01,RQ8,1,8952,1230,2165
2018-05-01,RQ8,other,370,4,0
2018-05-01,RD8,1,7465,689,1869
2018-05-01,RD8,other,5331,13,0
2018-05-01,RM1,1,9771,1654,2941
2018-05-01,RM1,other,2521,35,0
2018-05-01,RGN,1,12954,2096,3712
2018-05-01,RGN,other,863,0,0
2018-05-01,RNS,1,8997,1510,2612
2018-05-01,RNS,2,1183,18,0
2018-05-01,RNS,other,1240,0,0
2018-05-01,NMH01,other,5606,0,0
2018-05-01,NR3,other,4961,25,0
2018-05-01,RX1,1,13144,3313,3940
2018-05-01,RX1,2,1788,32,0
2018-05-01,RX1,other,2950,103,0
2018-05-01,NLO10,other,2252,0,0
2018-05-01,C82010,other,366,0,0
2018-05-01,NLO12,other,324,6,0
2018-05-01,Y02428,other,2513,0,0
2018-05-01,RXK,1,14389,3716,3268
2018-05-01,RXK,2,1300,19,29
2018-05-01,RXK,other,3077,0,0
2018-05-01,RK5,1,9056,533,2681
2018-05-01,RK5,other,4713,64,9
2018-05-01,RXW,1,9939,3325,2448
2018-05-01,RXW,other,1912,22,107
2018-05-01,R1D,other,2522,0,0
2018-05-01,C83023,other,703,0,0
2018-05-01,Y02615,other,6227,0,0
2018-05-01,RJC,1,5984,372,1878
2018-05-01,RJC,other,875,0,0
2018-05-01,RAJ,1,7908,440,2150
2018-05-01,RAJ,other,1318,20,263
2018-05-01,Y02961,other,2845,0,0
2018-05-01,RNA,1,9113,2141,2115
2018-05-01,RNA,other,5753,31,0
2018-05-01,RQW,1,8829,2139,2050
2018-05-01,RCX,1,5963,1036,2171
2018-05-01,RL4,1,11639,1133,2601
2018-05-01,RL4,other,8906,67,0
2018-05-01,RWD,1,12827,3573,3803
2018-05-01,RWD,other,1345,0,0
2018-05-01,RRK,1,10573,1637,4044
2018-05-01,RKB,1,12362,1847,4364
2018-05-01,RKB,2,1864,13,104
2018-05-01,RKB,other,6192,99,3
2018-05-01,RWE,1,18988,2436,4736
2018-05-01,RWE,2,1763,22,8
2018-05-01,RJE,1,16732,3676,5534
2018-05-01,RJE,2,422,0,0
2018-05-01,RJE,other,5967,78,0
2018-05-01,RBK,1,6688,1423,2010
2018-05-01,RBK,other,3671,9,0
2018-05-01,ATQ02,other,3545,0,0
2018-05-01,RWG,1,8516,1723,3042
2018-05-01,RWG,other,3997,14,0
2018-05-01,RGR,1,5973,408,2093
2018-05-01,RGR,other,521,0,0
2018-05-01,RWP,1,10780,3658,3112
2018-05-01,RWP,other,6472,4,0
2018-05-01,RLQ,1,5258,1275,1270
2018-05-01,RLQ,other,461,0,0
2018-05-01,REM,1,7904,2151,3564
2018-05-01,REM,other,7279,2,0
2018-05-01,RCF,1,5356,442,1239
2018-05-01,RCF,2,253,0,0
2018-05-01,RCF,other,703,0,0
2018-05-01,RBS,1,5489,273,1049
2018-05-01,RFF,1,8390,585,2144
2018-05-01,RXL,1,7050,3184,2498
2018-05-01,RXL,other,12361,62,0
2018-05-01,RMC,1,9888,1811,2291
2018-05-01,RMC,other,998,5,42
2018-05-01,RAE,1,10983,1630,3746
2018-05-01,RAE,other,1246,15,148
2018-05-01,NNF09,other,2720,18,0
2018-05-01,RY2,other,12886,199,0
2018-05-01,RWY,1,13433,909,3172
2018-05-01,RLN,1,8431,1342,2854
2018-05-01,RLN,2,2431,5,26
2018-05-01,RLN,other,3282,16,0
2018-05-01,RJR,1,6534,1496,1752
2018-05-01,RJR,other,594,7,0
2018-05-01,RXP,1,11536,1212,3581
2018-05-01,RXP,other,7441,0,0
2018-05-01,RP5,1,12085,829,3184
2018-05-01,RP5,other,3260,0,420
2018-05-01,Y01231,other,2776,0,0
2018-05-01,Y01069,other,3622,0,0
2018-05-01,RJN,1,4249,575,967
2018-05-01,RJN,other,220,0,0
2018-05-01,RXR,1,9737,2443,3258
2018-05-01,RXR,other,9615,410,54
2018-05-01,NNF94,other,2418,16,0
2018-05-01,RR7,1,8155,676,1768
2018-05-01,RR7,other,2656,0,0
2018-05-01,RCD,1,4621,246,982
2018-05-01,RCD,other,908,0,0
2018-05-01,RWA,1,12020,2149,3241
2018-05-01,RV9,other,787,1,0
2018-05-01,RXN,1,6428,2028,2151
2018-05-01,RXN,other,7291,270,404
2018-05-01,RR8,1,17750,2129,5391
2018-05-01,RR8,other,3987,0,0
2018-05-01,RY1,other,2749,0,0
2018-05-01,REP,2,1165,26,87
2018-05-01,R0A,1,22478,4673,6860
2018-05-01,R0A,2,3535,91,204
2018-05-01,R0A,other,9784,28,160
2018-05-01,RBT,1,5727,1175,2192
2018-05-01,RBT,other,2206,2,0
2018-05-01,RXF,1,18685,1728,4276
2018-05-01,RXF,other,3900,24,135
2018-05-01,Y02532,other,1857,0,0
2018-05-01,Y03645,other,394,0,0
2018-05-01,RNL,1,8364,592,2075
2018-05-01,RNL,other,2064,5,0
2018-05-01,RVW,1,3806,343,1576
2018-05-01,RVW,other,11326,14,732
2018-05-01,RTV,other,1968,2,0
2018-05-01,NLO01,other,4725,126,0
2018-05-01,RJL,1,12324,1447,2880
2018-05-01,RTF,1,8967,254,4006
2018-05-01,RTF,other,9447,31,27
2018-05-01,Y02572,other,897,0,0
2018-05-01,Y02533,other,336,0,0
2018-05-01,RW6,1,23541,3298,6801
2018-05-01,RW6,other,10459,155,110
2018-05-01,RT2,other,3520,0,0
2018-05-01,AC008,other,1246,0,0
2018-05-01,RQ6,1,8323,2355,2663
2018-05-01,RQ6,2,1885,16,39
2018-05-01,RQ6,other,10798,0,0
2018-05-01,RM3,1,8843,895,2773
2018-05-01,RM3,other,573,0,0
2018-05-01,AXT02,other,4088,0,0
2018-05-01,RCU,1,5072,89,584
2018-05-01,RCU,other,34,0,0
2018-05-01,RHQ,1,9527,2091,2974
2018-05-01,RHQ,2,1135,0,0
2018-05-01,RHQ,other,8271,0,0
2018-05-01,NQT5F,other,1984,5,0
2018-05-01,RTR,1,11631,300,2502
2018-05-01,RTR,other,2199,0,7
2018-05-01,RE9,1,5769,300,1292
2018-05-01,RE9,other,575,1,0
2018-05-01,RVY,1,7058,1162,2281
2018-05-01,RVY,other,3590,36,0
2018-05-01,RBN,1,10066,2834,4510
2018-05-01,RWJ,1,7626,957,2865
2018-05-01,RWJ,other,897,0,0
2018-05-01,RMP,1,7497,622,1928
2018-05-01,RMP,other,5550,30,0
2018-05-01,RTD,1,10564,796,2487
2018-05-01,RTD,2,1836,68,6
2018-05-01,RTD,other,8793,4,1
2018-05-01,RFR,1,8862,901,1553
2018-05-01,NNF76,other,3487,0,0
2018-05-01,RTX,1,8469,915,2198
2018-05-01,RTX,2,122,0,0
2018-05-01,RTX,other,2156,91,99
2018-05-01,RWW,1,6912,1054,2343
2018-05-01,RWW,other,3218,16,0
2018-05-01,RY7,other,4643,8,0
2018-05-01,RBL,1,8087,1871,2469
2018-05-01,RBL,other,3268,2,0
2018-05-01,AJN,other,461,0,0
2018-05-01,RRF,1,7439,467,2693
2018-05-01,RRF,other,748,2,0
2018-05-01,RCB,1,10266,1721,3890
2018-05-01,RCB,other,7719,65,0
2018-05-01,RTK,1,8705,1122,2172
2018-05-01,RTK,other,334,1,19
2018-05-01,NTV0B,other,4031,2,0
2018-05-01,NQT10,other,3859,0,0
2018-05-01,RWX,other,2347,0,0
2018-05-01,Y04538,other,3715,0,0
2018-05-01,RXH,1,13461,2198,3460
2018-05-01,RXH,2,1065,23,21
2018-05-01,Y02676,other,1964,0,0
2018-05-01,RXQ,1,6897,1382,2913
2018-05-01,RXQ,2,1204,0,821
2018-05-01,RXQ,other,5111,60,0
2018-05-01,RN7,1,9470,1213,2911
2018-05-01,RN7,other,1976,13,0
2018-05-01,Y00751,other,4240,11,0
2018-05-01,RVV,1,14627,3588,4445
2018-05-01,RVV,other,4095,7,318
2018-05-01,RXC,1,10754,795,3204
2018-05-01,RXC,other,342,0,0
2018-05-01,Y02816,other,1404,0,0
2018-05-01,NDJ,other,1678,0,0
2018-05-01,RDU,1,21112,2532,6642
2018-05-01,RN5,1,10053,1549,2476
2018-05-01,RN5,other,1134,34,0
2018-05-01,NDA57,other,618,16,0
2018-05-01,Y03051,other,1998,0,0
2018-05-01,R1F,1,4269,529,955
2018-05-01,R1F,other,141,0,0
2018-05-01,RYY,other,7212,34,0
2018-05-01,RWF,1,13537,1256,4331
2018-05-01,RWF,other,2253,7,0
2018-05-01,RPA,1,8399,2143,2373
2018-05-01,RPA,other,2528,0,0
2018-05-01,RNU,other,3334,164,0
2018-05-01,RTH,1,11890,1580,3268
2018-05-01,RTH,2,1498,0,102
2018-05-01,RTH,other,512,1,28
2018-05-01,RHU,1,10312,2350,3386
2018-05-01,RHU,2,778,0,0
2018-05-01,RHU,other,2253,6,3
2018-05-01,RPC,other,1005,8,20
2018-05-01,RHW,1,9346,426,3029
2018-05-01,RHW,2,1574,42,3
2018-05-01,RHW,other,1051,0,0
2018-05-01,RA2,1,6547,487,2398
2018-05-01,RA2,other,11,0,6
2018-05-01,NTP11,other,5032,19,0
2018-05-01,RW1,other,817,1,5
2018-05-01,NTPAD,other,5233,14,0
2018-05-01,RTP,1,8252,188,2512
2018-05-01,RTP,other,682,0,0
2018-05-01,RDR,other,10422,68,2
2018-05-01,RHM,1,9063,1642,3163
2018-05-01,RHM,2,1641,42,16
2018-05-01,RHM,other,2671,1,5
2018-05-01,RYR,1,12542,483,3706
2018-05-01,G82071,other,2794,0,0
2018-05-01,NTV0W,other,3620,7,0
2018-05-01,NLW,other,4629,18,0
2018-05-01,NLT02,other,1412,0,0
2018-05-01,RBD,1,4159,230,1361
2018-05-01,RBD,other,5033,7,0
2018-05-01,DD401,other,1315,0,0
2018-05-01,R1J,other,6998,86,2
2018-05-01,RTE,1,12961,1091,3890
2018-05-01,RN3,1,7039,680,2258
2018-05-01,RN3,other,4730,85,0
2018-05-01,RVJ,1,7998,883,2635
2018-05-01,RBZ,1,4046,613,1097
2018-05-01,RBZ,other,1177,0,0
2018-05-01,L83087,other,169,0,0
2018-05-01,NQT5H,other,793,2,0
2018-05-01,RD3,1,6053,972,1810
2018-05-01,RD3,other,2180,2,0
2018-05-01,REF,1,6660,596,2827
2018-05-01,REF,other,12796,77,51
2018-05-01,RH8,1,8100,1091,2014
2018-05-01,RH8,other,4582,3,0
2018-05-01,RD1,1,6311,929,2413
2018-05-01,RD1,other,1040,5,40
2018-05-01,RNZ,1,4334,402,1215
2018-05-01,RNZ,2,306,0,0
2018-05-01,Y02666,other,1509,0,0
2018-05-01,RH5,other,8510,44,0
2018-05-01,RYF,other,1572,11,0
2018-05-01,RBA,1,6620,641,2176
2018-05-01,AAH,other,187,0,0
2018-05-01,RDZ,1,7019,561,1830
2018-05-01,RDZ,2,1331,2,5
2018-05-01,RDZ,other,339,0,0
2018-05-01,RA9,1,6434,1294,2522
2018-05-01,RA9,other,3319,3,0
2018-05-01,RA7,1,9933,1020,2993
2018-05-01,RA7,2,2007,38,10
2018-05-01,RK9,1,9024,1928,3075
2018-05-01,RK9,2,246,0,0
2018-05-01,RK9,other,4713,52,0
2018-05-01,Y02584,other,445,0,0
2018-05-01,RA3,1,4390,348,1090
2018-05-01,AXG,other,3515,46,0
2018-05-01,NLX24,other,1836,11,0
2018-05-01,RA4,1,4840,59,1471
2018-04-01,RF4,1,20369,4970,4943
2018-04-01,RF4,2,730,2,0
2018-04-01,RF4,other,2687,31,0
2018-04-01,R1H,1,26727,5508,7480
2018-04-01,R1H,2,827,1,0
2018-04-01,R1H,other,13255,115,0
2018-04-01,AD913,other,4505,0,0
2018-04-01,E84069,other,1796,0,0
2018-04-01,RYX,other,17857,70,0
2018-04-01,RQM,1,17309,1204,3689
2018-04-01,RQM,other,8406,82,0
2018-04-01,RJ6,1,6607,1920,1821
2018-04-01,RJ6,other,10445,141,0
2018-04-01,Y02696,other,1150,0,0
2018-04-01,RVR,1,12017,945,3253
2018-04-01,RVR,2,454,0,9
2018-04-01,RVR,other,964,0,0
2018-04-01,RJ1,1,12877,2253,3202
2018-04-01,RJ1,2,757,0,0
2018-04-01,RJ1,other,3113,14,0
2018-04-01,Y03082,other,3700,0,0
2018-04-01,RQX,1,10520,597,1607
2018-04-01,RY9,other,4958,2,0
2018-04-01,RYJ,1,9645,3431,3053
2018-04-01,RYJ,2,4137,129,3
2018-04-01,RYJ,other,10180,103,0
2018-04-01,RJZ,1,15414,4530,4212
2018-04-01,RJZ,other,6963,203,0
2018-04-01,Y02973,other,799,0,0
2018-04-01,RAX,1,8854,1103,2160
2018-04-01,RAX,2,1046,0,0
2018-04-01,RJ2,1,12477,2690,4457
2018-04-01,RJ2,other,11782,323,0
2018-04-01,R1K,1,11537,3087,5620
2018-04-01,R1K,other,16123,178,0
2018-04-01,RP6,2,7885,266,19
2018-04-01,RAT,other,4932,16,0
2018-04-01,RAP,1,8138,2220,2416
2018-04-01,RAP,2,386,7,0
2018-04-01,RAP,other,5519,151,0
2018-04-01,RAL,1,18962,2697,4073
2018-04-01,RAL,other,3228,0,0
2018-04-01,Y03047,other,1669,0,0
2018-04-01,RJ7,1,12626,1627,3767
2018-04-01,RJ7,other,1417,0,0
2018-04-01,F84747,other,2511,0,0
2018-04-01,RAS,1,5287,2511,1878
2018-04-01,RAS,other,7724,54,0
2018-04-01,Y03094,other,3235,0,0
2018-04-01,Y03218,other,3456,0,0
2018-04-01,E84068,other,2926,0,0
2018-04-01,Y02692,other,3385,0,0
2018-04-01,RRV,1,11202,1845,1909
2018-04-01,Y02147,other,9680,0,0
2018-04-01,RKE,1,8646,1183,1403
2018-04-01,NL7,other,5397,0,0
2018-04-01,8J094,other,2931,0,0
2018-04-01,RDD,1,12239,1504,3071
2018-04-01,RC1,1,6419,545,1965
2018-04-01,RC1,other,137,0,0
2018-04-01,M85813,other,3326,0,0
2018-04-01,RQ3,1,4607,182,1014
2018-04-01,RJF,1,5453,499,1790
2018-04-01,RJF,other,4293,0,1
2018-04-01,RGT,1,9315,1303,2999
2018-04-01,RGT,other,3229,2,18
2018-04-01,RFS,1,5433,297,1883
2018-04-01,RFS,other,1608,0,0
2018-04-01,NQ108,other,2613,0,0
2018-04-01,RDE,1,7942,523,2398
2018-04-01,RDE,other,4887,47,0
2018-04-01,Y03571,other,5932,3,0
2018-04-01,RTG,1,10905,1903,3290
2018-04-01,RTG,other,4840,7,134
2018-04-01,RY8,other,5943,1,0
2018-04-01,NNJ,other,1966,7,0
2018-04-01,RWH,1,8900,1868,2798
2018-04-01,RWH,other,4227,17,0
2018-04-01,Y03007,other,2440,0,0
2018-04-01,NQ106,other,588,13,0
2018-04-01,RLT,1,6857,1182,1067
2018-04-01,NEH06,other,1730,2,0
2018-04-01,RR1,1,19105,4073,6497
2018-04-01,RR1,other,3244,30,1220
2018-04-01,RY4,other,865,1,0
2018-04-01,RGQ,1,6901,919,1841
2018-04-01,RGQ,other,985,0,157
2018-04-01,RGP,1,5362,816,1387
2018-04-01,RGP,other,1143,24,0
2018-04-01,RNQ,1,7222,1312,2541
2018-04-01,C82038,other,215,0,0
2018-04-01,RY5,other,10456,182,3
2018-04-01,NJS05,other,4105,116,0
